user_id,likes,comments,shares,engagement_rate,followers_count,following_count,post_count,main_topic,cluster
85ee191f-57e6-4a6c-a4a8-db3b1a36b4b4,438.25,43.0,27.25,0.057749999999999996,8802.0,2257.0,4,7,1
85f63c08-47e1-4f46-afad-e45ed685731c,3832.75,403.0,154.5,0.05735,76545.0,9622.0,4,14,0
85faf6f5-8647-43d0-8007-6f45497321ae,2817.3333333333335,304.0,93.66666666666667,0.056133333333333334,57285.0,6968.0,3,1,2
8601763d-8704-48d6-be90-e233278b8a31,1355.0,126.0,97.0,0.061,25857.0,9012.0,1,9,3
860f6d8b-6e58-4bd1-a568-fb712a9ba1c4,2194.0,147.0,175.5,0.05745,43804.0,6613.0,2,2,2
86197a03-6f59-4d8b-a15a-fe4440357091,3662.1666666666665,291.6666666666667,206.33333333333334,0.0564,73781.0,1228.0,6,5,2
8621cb7d-deae-425b-aa73-e8f5c84289b3,997.4,108.8,41.2,0.057479999999999996,19964.0,2629.0,5,1,1
86229672-4b86-4ddc-b0da-64ebf44cec56,103.5,7.0,4.5,0.05585,2059.0,2745.0,4,0,1
862bd218-461a-4c71-bebb-1995d7feb263,4362.0,488.0,69.0,0.0555,88603.0,3502.0,1,10,0
862fc939-4a12-430a-82a2-a81c1b703db4,4987.0,309.0,259.0,0.057,97477.0,9957.0,1,5,0
86352796-35e6-47d4-a589-aa352d7490d4,3780.4444444444443,380.6666666666667,143.33333333333334,0.05701111111111111,75514.0,1631.0,9,5,2
86361060-6aaf-49bb-9b35-14d3b78c7684,3289.0,309.5,212.5,0.05895,64671.0,8122.0,2,3,0
8641ae3d-945c-4c26-89c6-97934d3193a4,3207.5,231.0,187.0,0.05545,65378.0,4795.0,2,3,2
864cb32e-e736-4707-b8e1-f68b9aa5203d,3135.5,341.0,114.0,0.0574,62523.0,1329.0,2,8,2
865ba9e0-ca72-498f-b561-c59aff10ca87,259.5,15.5,14.0,0.05425,5329.0,4138.0,2,8,1
865bd707-37ea-4aa4-9d17-0737ae97cd52,1948.0,153.0,32.0,0.0539,39568.0,2072.0,2,2,1
8667bc0c-a7d9-47bd-9dbe-77a5d34520d8,3030.5,337.75,155.75,0.05775,61020.0,8079.0,4,8,2
866a730a-d784-4b79-9bf4-474ff4c046d9,1612.6666666666667,183.33333333333334,83.66666666666667,0.05765,32599.0,9107.0,6,0,1
866ddfee-132e-417a-aeac-73ab0a77880a,275.0,32.5,15.0,0.05685,5673.0,6701.0,2,7,1
867d721d-bca0-48a4-a290-af0cab75e953,2394.8333333333335,271.3333333333333,181.33333333333334,0.05923333333333333,48068.0,495.0,6,0,2
868192bb-2f93-4dd3-94ad-4020f895b18f,4330.0,403.0,312.0,0.0604,83553.0,2559.0,1,4,0
868d1779-51cd-4eb8-bd06-a412aa8284a6,1171.0,115.33333333333333,61.333333333333336,0.05486666666666667,24556.0,6096.0,3,0,1
868dfc9e-c75f-4130-9d7e-82d85ed4743d,2849.75,275.75,91.0,0.0561,57315.0,2139.0,4,0,2
868fa080-6018-4bad-8bfa-8f43c5e6cae8,2650.6666666666665,309.6666666666667,219.33333333333334,0.05946666666666667,53485.0,3841.0,3,3,2
86b3e872-7298-48bd-acfe-aec21482c46a,4181.166666666667,424.0,192.0,0.05666666666666667,84655.0,2119.0,6,6,0
86b50194-cca2-41ff-a190-b8c21654f0d6,972.75,98.5,43.5,0.057374999999999995,19434.0,1425.0,4,15,3
86c18e8a-c4c8-41b3-8eac-765e18be4bfb,4529.0,311.6666666666667,222.33333333333334,0.055799999999999995,90779.0,5315.0,3,3,0
86c66145-e121-4523-b1bc-bc8e0542f30a,250.0,28.5,17.5,0.059575,4950.0,9169.0,2,5,1
86c6d3b7-4f0d-41e5-9a49-eab75167e2ff,3295.75,302.0,242.75,0.057775,66466.0,7479.0,4,1,2
86d7f9b2-5504-40cb-adaf-b75fa68cf25f,3486.0,384.25,187.0,0.058499999999999996,69381.0,8721.0,4,14,0
86df7d53-c7df-4ad9-92b0-e6a60e66a3c1,2271.5,247.0,154.5,0.058550000000000005,45663.0,7196.0,2,11,3
86e3fa74-176a-4a6a-be52-412dba71248f,1110.2222222222222,102.0,75.55555555555556,0.057388888888888885,22438.0,1515.0,9,12,3
86e93367-e650-4850-947b-0bc5f8f94e52,2846.6,300.6,183.0,0.05956,55900.0,3794.0,5,15,3
86ef885d-2767-4824-873d-17b47ab8f6cd,2954.5555555555557,245.11111111111111,148.55555555555554,0.05662222222222223,59129.0,1458.0,9,2,2
86fbf017-150a-47a7-9118-9463973ba5bd,2982.0,348.0,208.5,0.058249999999999996,60756.0,5829.0,2,7,0
87008512-6216-4174-ae8a-480ec1c36758,4813.5,503.25,249.75,0.057725,96424.0,6772.0,4,3,0
8722c48b-3516-4e22-996c-038c2c86177b,4142.0,400.0,236.5,0.0571,83682.0,5009.0,2,2,0
8727f5d5-da77-4b89-bb5f-59e8b0ceab7f,3659.3333333333335,350.0,119.5,0.05628333333333333,73372.0,9906.0,6,4,2
8736be13-8260-4517-82b6-ce490acc41be,538.75,50.25,35.75,0.059075,10576.0,4789.0,4,0,1
8742d997-df77-4888-994c-b8a16b44f421,999.0,107.4,46.8,0.05798,19886.0,7732.0,5,0,1
874627ba-342c-4f4d-9bee-e15909d9346f,4690.5,499.0,307.75,0.058050000000000004,94789.0,5675.0,2,3,0
8748529d-ac97-4c88-9ab3-c2cbcd2c1ee7,4034.0,339.5,222.33333333333334,0.05706666666666666,80522.0,9171.0,6,8,0
874d1bb0-85d0-4934-8fdb-221fe2e10e08,90.0,6.0,6.0,0.0575,1773.0,464.0,1,12,3
8773580e-b514-4d94-b613-08b6d4e80750,4929.333333333333,436.3333333333333,175.0,0.055900000000000005,99094.0,3345.0,3,8,0
87817246-2e43-46e8-a346-14e8ed9b4b40,2905.0,332.25,206.0,0.059325,58024.0,7291.0,4,3,2
87942a08-1b84-4223-bf29-a69ff01aec0c,2608.0,264.5,98.0,0.05635,52709.0,5546.0,2,11,3
8797b026-d770-46f9-921f-3b81a3e1ce68,4491.5,256.5,356.25,0.0571,89545.0,1126.0,2,15,0
87b2fe32-fe1e-4663-8a63-e2f9e34c0abb,711.0,102.0,50.0,0.0603,14302.0,4873.0,1,5,1
87cab5ee-7062-44b0-ae39-d6d2e68bca4c,2640.75,310.0,170.0,0.05865,53204.0,5740.0,4,0,2
87d14a24-e411-498e-90d7-8d635fa5e38b,3754.6666666666665,298.0,222.66666666666666,0.056633333333333334,75475.0,6788.0,3,5,0
87d24a68-4d0e-4d34-9220-e8204d6278b9,141.0,14.0,10.0,0.06,2751.0,5144.0,1,10,3
87e577e1-34b9-4615-ae68-bed07e37f6c8,2622.0,271.2,155.4,0.05784,52695.0,3581.0,5,4,2
87f0b614-71dd-42ea-bdae-661da84e6364,4080.0,423.6666666666667,288.3333333333333,0.05840000000000001,82095.0,2957.0,3,5,0
87f32421-7d11-4ee7-9e9d-75e9edacc726,4793.0,422.25,235.0,0.056875,95830.0,8101.0,4,0,0
87f768e3-c8de-4543-9519-2e4c4a7318ba,2995.3333333333335,289.6666666666667,224.66666666666666,0.059133333333333336,59376.0,6421.0,3,5,2
88005bc6-cdbf-4655-b731-6a332790b7cc,3273.8333333333335,403.8333333333333,110.16666666666667,0.05775,65580.0,9375.0,6,9,0
8802b095-afc8-4c8e-bf66-df1834d67e17,1181.25,96.5,63.25,0.05595,23963.0,294.0,4,1,1
88067ffe-390b-4551-8ccf-868c4ab9fc45,4661.333333333333,382.3333333333333,231.0,0.0567,93044.0,604.0,3,0,0
880cec81-7b5a-4e6a-9fd5-ac3004d75201,4374.0,490.0,425.5,0.061,86852.0,2586.0,1,14,0
880cee61-ad0e-4439-bad5-c72670fa7d53,2342.4,242.8,96.2,0.05696,47076.0,1536.0,5,0,2
883855fe-ce83-429d-bda0-72e33eba4cad,397.2,31.6,18.8,0.058620000000000005,7636.0,7592.0,5,2,1
8847efa7-83ac-4e85-a132-0efe1c7440a1,306.3333333333333,25.166666666666668,13.833333333333334,0.05532499999999999,6251.0,9210.0,6,0,1
886cda2a-1e3d-48e7-bbbe-1d2684288d5a,1165.0,148.5,31.5,0.057749999999999996,23283.0,1562.0,2,4,1
8894d29e-de49-473f-9c90-0d41b4f692a8,302.5,22.0,15.25,0.053087499999999996,6410.0,4766.0,4,6,1
88981d9a-a364-4e5e-afa7-93529c633773,2690.4285714285716,315.7142857142857,150.71428571428572,0.05885714285714285,53662.0,139.0,7,2,2
8899f49a-a9d7-44df-bfdd-9ddf5d6e58a7,2048.3333333333335,203.0,82.33333333333333,0.05703333333333333,40919.0,4258.0,3,4,2
88aaf6e7-efd0-4461-bbc7-a9ab9e35197c,635.5,65.0,28.0,0.057133333333333335,12757.0,9084.0,6,2,1
88b00518-c30a-4dc3-911f-d5c176ea029b,4533.0,617.0,303.0,0.0603,90506.0,9769.0,1,15,0
88bdb745-5244-4f97-8e30-467690b3cbf1,3966.0,582.0,355.0,0.0619,79174.0,6341.0,1,4,0
88bf8b27-2566-42ad-a672-8567bf9f78da,4418.714285714285,391.2857142857143,352.5,0.057742857142857144,89453.0,5623.0,7,10,0
88c5e24b-f0bc-4cdf-8400-5e26a0be57fe,3863.8333333333335,416.6666666666667,219.83333333333334,0.05843333333333334,77015.0,9286.0,6,2,0
88db0ab5-1c7a-45a2-8dba-2e2a737a8938,3874.5,526.0,185.0,0.0596,76910.0,4994.0,2,11,0
8904e4e4-e837-412c-91eb-0739b2784db1,3567.2,346.6,162.2,0.05754,70857.0,9754.0,5,1,2
890cf170-093e-40c4-9f6e-173ff59f070b,3026.6666666666665,337.1666666666667,156.66666666666666,0.0582,60490.0,660.0,6,6,2
89122fa9-3232-43d8-a6da-710bc40176b7,3823.0,204.0,114.0,0.0534,77495.0,1711.0,1,14,3
8916393d-6c21-48ae-993a-7aa5cf6d0165,228.33333333333334,24.0,17.0,0.05636666666666667,4779.0,9764.0,3,2,1
8921ae25-cccc-42a6-a9dd-f34077cab9cd,4025.0,432.0,154.25,0.057475,80217.0,6590.0,4,0,0
8924083c-4c19-43e2-80a0-78c3336193da,3285.4285714285716,307.14285714285717,159.71428571428572,0.05670000000000001,66162.0,4836.0,7,11,2
8927ee9e-f36b-4f0a-b5bb-aceacc271253,3845.3333333333335,458.0,217.66666666666666,0.058666666666666666,77053.0,2935.0,6,3,0
8935d7b8-b05d-4c7f-ac8d-bb88f478092f,739.5,76.75,43.0,0.05585,15386.0,8065.0,4,0,1
8948a7e4-77a5-4331-b09f-03c0c5d77450,370.0,47.333333333333336,13.0,0.054966666666666664,7832.0,1693.0,3,6,1
8956a05b-361e-4e48-ab23-b1cf6c0fa739,1371.75,151.25,84.0,0.05815,27629.0,1479.0,4,0,1
895b5979-e9a5-4416-875e-e812af3d6430,3330.0,353.0,153.66666666666666,0.057966666666666666,66232.0,691.0,3,4,2
895d9427-d6e6-44d1-adef-43971f1c5daf,1791.875,171.375,101.125,0.056875,36290.0,8452.0,8,9,3
8964f795-a195-4321-9785-5b05745c3ba3,3986.0,478.8,179.0,0.058140000000000004,79877.0,9583.0,5,0,0
8966394e-8785-45d2-99ec-663bd4267b2e,1645.4,158.4,107.4,0.0583,32775.0,5238.0,5,12,3
89752bd6-6983-4274-aff4-c635f93e915b,4577.666666666667,463.8333333333333,197.5,0.05698333333333333,91904.0,8611.0,6,12,0
898480cb-c2d0-41ea-af35-4fa276550a5d,4633.25,468.25,293.5,0.058725,91852.0,8473.0,4,4,0
89895f92-0121-43ff-861c-842cfb902dd9,280.3333333333333,30.333333333333332,11.666666666666666,0.05776666666666667,5578.0,2161.0,3,3,1
89a9de99-b81f-44df-9870-e0968bd2958d,2344.0,152.5,170.5,0.0577,46211.0,3778.0,2,11,3
89aa99ab-6731-44d7-8916-77ab411f323f,2588.0,300.14285714285717,126.57142857142857,0.05792857142857143,52035.0,2624.0,7,4,2
89d41e1b-39fd-46b3-a77c-ae1ca4b3aff9,2657.5714285714284,244.57142857142858,140.57142857142858,0.05754285714285714,52882.0,3010.0,7,0,2
89d55ae2-bd4e-4fdb-9f0f-acae6bbedf5e,2527.25,220.25,145.0,0.058075,49829.0,538.0,4,3,2
89e7e448-e2e1-43dd-8e5f-07b1a71390d3,4864.0,521.0,192.5,0.05695,97934.0,773.0,2,2,0
89ea385f-3286-4de0-89ec-7eb124265209,3754.6,364.4,244.2,0.05856,74501.0,7837.0,5,4,0
89ead242-b574-4533-b5e1-15b2cf60f74a,125.625,10.75,6.125,0.0582,2448.0,1078.0,8,0,1
89fe9b2e-ffe2-46dd-a7cc-bf241bdb089d,879.0,118.0,30.0,0.0557,18431.0,3605.0,1,2,1
89ff7ba2-329d-4d9b-8fb9-012d76db4fad,3222.1,322.4,217.4,0.058789999999999995,63991.0,8087.0,10,11,0
8a0bcac3-6282-4023-a0db-e9741b75a2a2,2801.0,275.0,96.0,0.0572,55414.0,3359.0,2,4,2
8a1a9f1c-6082-4b5a-8332-3335b364cf64,2847.6666666666665,265.6666666666667,155.33333333333334,0.05761666666666667,56721.0,393.0,6,6,2
8a1ccbcf-8083-4eb9-8fa6-006fd299acdd,2268.8,206.8,123.2,0.05678,45763.0,8229.0,5,14,3
8a428d13-338a-4d96-b0f7-8cc0da87d252,1624.3333333333333,156.33333333333334,79.66666666666667,0.05656666666666666,32894.0,8158.0,3,0,1
8a68bcfe-0cae-40c7-af38-afbdf3cf3c9c,1769.0,176.5,113.5,0.0582,35382.0,4851.0,2,4,2
8a6f67f5-0ef4-4bfd-94aa-5345f3307ca7,1169.0,67.0,67.0,0.0554,23525.0,9141.0,1,12,3
8a706643-1d24-4fc3-a41a-477c084ea35d,4134.571428571428,484.57142857142856,227.57142857142858,0.0589,82260.0,1161.0,7,14,0
8a9202c9-fe9a-4658-bfd2-f0982c94c3b3,1131.8333333333333,116.5,83.0,0.05955,22345.0,1166.0,6,15,3
8ab591bc-7162-4432-99bc-e26fd0f21e7d,4658.75,437.0,294.0,0.05785,93132.0,9112.0,4,2,0
8ac720d0-e767-48d2-900f-ad4dd1d88939,2217.5,288.75,146.0,0.05915,44839.0,3082.0,4,1,2
8acef0a5-324a-4b81-8600-769ff6fccd8d,2403.5,280.0,94.25,0.058275,47676.0,999.0,4,12,3
8ad2bf14-c1bf-4e58-b7fb-3b1429742c7d,1541.8333333333333,138.5,71.83333333333333,0.0574,30515.0,1559.0,6,11,3
8ad4bc59-b434-48c1-a9e0-ae3a921537d9,608.0,74.0,57.0,0.0589,12551.0,2317.0,1,6,1
8adbeb32-b4b6-43d5-b935-29810c636a04,1043.0,65.0,39.0,0.0541,21198.0,9909.0,1,8,1
8ae43a88-c13a-4dc1-9620-f5fc589fe267,1690.0,126.0,111.5,0.058,33232.0,2730.0,2,0,1
8ae7aa0b-c3f9-418b-b858-7ce8db32d7b7,978.8333333333334,92.5,45.166666666666664,0.05706666666666666,19563.0,1225.0,6,13,3
8ae836e9-e867-4c41-af46-69ee2e47c1cd,1354.5,105.16666666666667,53.166666666666664,0.054900000000000004,27556.0,5083.0,6,14,3
8aee2620-98db-49c0-8b25-1ea0e77f7fcc,1939.2,163.8,98.6,0.05628,39110.0,8191.0,5,12,3
8af0aba4-887b-4280-93d4-7d82a07c7807,2001.75,233.25,77.25,0.057725,40041.0,8227.0,4,3,2
8af29948-a38a-4119-9b65-7cc6495b3415,3941.75,283.5,258.25,0.0572,78378.0,3450.0,4,5,0
8b06d961-d10e-4c76-be5f-3f5f0fe084bf,2328.6,264.4,127.8,0.05816,46774.0,9932.0,5,1,2
8b0b2f37-7b26-47d2-b61d-71503c626f11,3174.6,313.2,166.2,0.05728,63785.0,9041.0,5,0,2
8b1544c3-e3b7-48b3-bf3a-9b3d2a523473,3632.6666666666665,322.6666666666667,182.66666666666666,0.056466666666666665,73281.0,8097.0,3,4,2
8b18d157-2d72-4d3c-83a6-4d0bafc43911,1158.142857142857,104.42857142857143,65.28571428571429,0.05697142857142857,23309.0,8077.0,7,2,1
8b2afcc3-606d-4dad-a198-1a476db0ab0f,4025.3333333333335,291.6666666666667,228.5,0.0569,79894.0,206.0,6,1,0
8b665ff2-2bf1-40ce-a461-b3b9c9b5659b,4073.3333333333335,388.3333333333333,174.33333333333334,0.057600000000000005,80496.0,9616.0,3,2,0
8b68c8cc-31cc-4c3b-b1f6-400c84101400,3139.0,307.4,191.8,0.058820000000000004,61826.0,9851.0,5,1,2
8b6f0a5d-a8ee-4b57-8f87-41a35b968c99,3973.0,402.2,244.6,0.05804,79565.0,403.0,5,11,0
8b73f797-e8cb-4919-8bde-c94b93bb34a3,2563.0,213.5,172.5,0.057075,51676.0,3727.0,4,1,2
8b7efd0d-a582-441d-9698-a10b26efd7b3,1454.5,132.0,89.0,0.0569,29447.0,7204.0,2,6,1
8b8fa498-bb5d-45a8-9956-02385c0e6288,848.2,73.2,32.2,0.056920000000000005,16763.0,9426.0,5,5,1
8bb88717-86ac-4ea7-8620-20b72ac3214d,1996.6666666666667,209.66666666666666,112.33333333333333,0.05703333333333333,40662.0,6076.0,3,4,2
8be5293c-ad44-42a9-b29a-0d201ee85021,3247.0,409.0,187.0,0.05735,67002.0,4869.0,2,1,2
8bf5485e-dfc6-408f-b73d-a2f5f4992963,1084.3333333333333,95.66666666666667,85.66666666666667,0.059133333333333336,21405.0,3953.0,3,1,1
8c1a927c-6325-498c-801b-7a14dd275250,4420.75,522.5,190.5,0.058575,87657.0,4356.0,4,12,0
8c255574-fc06-4db4-9873-cb80044e4ae7,1571.4,137.2,100.4,0.05754,31440.0,9993.0,5,0,1
8c2de0e3-f449-4333-a5e4-17469829e7b6,597.25,52.0,42.75,0.059175,11692.0,1329.0,4,12,3
8c31fec9-b797-41ba-93c2-93a9b9632eca,3858.0,349.0,237.0,0.056966666666666665,78016.0,5791.0,3,1,0
8c3b6e03-872d-4cd6-951e-403ba1ea7968,2015.0,255.0,137.33333333333334,0.0592,40665.0,9039.0,3,0,2
8c5c9f83-5e20-4614-8fc3-e2440965989c,808.5,72.75,24.75,0.056375,16072.0,9626.0,4,1,1
8c6043ea-ec98-492d-a3a5-8cb45088e10e,3580.0,469.5,224.0,0.05965,71629.0,2410.0,2,13,0
8c67b287-f916-4489-ae7e-3d78399eb008,1350.0,132.14285714285714,78.28571428571429,0.058128571428571425,26841.0,2403.0,7,10,3
8c6a29df-574e-45f5-b56c-477fe5443c71,418.3333333333333,31.333333333333332,17.666666666666668,0.057466666666666666,8130.0,8366.0,3,0,1
8c7b9ae8-17eb-4a1c-b496-c3a253270978,1067.3333333333333,144.66666666666666,74.66666666666667,0.0598,21514.0,1555.0,3,5,1
8c8225b0-8e3c-426a-bdd2-94b54c9da9e0,942.5,108.0,51.0,0.0591,18651.0,8191.0,2,8,3
8c828984-a888-4dbb-b32d-3eff355b3833,596.2,67.1,20.8,0.057784999999999996,11846.0,1574.0,10,3,1
8c8b5b60-8936-4a54-a2e5-46660cb0cb2d,1731.2222222222222,167.55555555555554,89.77777777777777,0.05736666666666666,34659.0,9220.0,9,5,1
8cb0110c-4c33-481e-86d5-98367462c6ba,1535.0,189.33333333333334,73.0,0.05856666666666666,30687.0,1945.0,3,14,3
8cb23ba2-acc1-4319-8f75-2a203abec309,4671.142857142857,384.85714285714283,254.71428571428572,0.05744285714285714,92457.0,6085.0,7,7,0
8cbabb6a-50d0-4ca4-a245-a2bf411c9158,188.6,13.2,10.0,0.058440000000000006,3625.0,6285.0,5,0,1
8cef89f4-3ffc-4e05-ac78-d9015cd7f4b3,1149.0,115.57142857142857,77.42857142857143,0.05822857142857143,23046.0,645.0,7,2,1
8d01bd9c-0aa2-4190-9452-7ad751588243,1300.0,75.0,100.0,0.0574,25698.0,8890.0,1,12,3
8d0cd39b-1d33-4e13-b4c0-daeda87e472f,2176.6666666666665,242.66666666666666,59.0,0.056466666666666665,43885.0,2872.0,3,11,3
8d0e545f-fd58-46c2-bf09-ba7cbdb9ac3b,4118.0,372.5,97.5,0.0569,80626.0,551.0,2,1,2
8d0f695b-dae9-4d98-804f-a7a0d5dc177d,1958.0,143.0,96.0,0.0553,39699.0,7966.0,1,13,3
8d14a9b1-7e8a-4d2e-8dc4-b328aeaf243a,4490.0,530.5,295.25,0.05925,89721.0,2732.0,2,0,0
8d1f6a10-6197-4af4-a56f-9aa9605d70d3,739.0,75.0,55.5,0.058300000000000005,14918.0,1010.0,2,9,3
8d2f173a-a246-4e23-b5ef-192347d4010c,4860.0,554.5,161.75,0.05695,97882.0,7524.0,4,3,0
8d412c35-ac93-43c5-aaaa-dee66b48f115,1172.6,108.2,73.6,0.05666,23901.0,4734.0,5,11,3
8d454a74-e873-447e-8e31-f77ddec37f89,235.66666666666666,21.333333333333332,6.666666666666667,0.055933333333333335,4712.0,7531.0,3,3,1
8d4fa5ac-03e8-4161-9648-0b6dd40bb82b,2502.0,284.0,175.5,0.058499999999999996,50604.0,4310.0,2,0,2
8d5b55be-3da9-4a6c-8afb-936b83fab8e3,3293.0,394.0,117.0,0.0582,65308.0,5405.0,1,3,2
8d622b75-0a31-47e0-b930-d708705103e4,2255.6666666666665,185.33333333333334,89.66666666666667,0.056933333333333336,44452.0,7524.0,3,0,2
8d69b4c5-0774-438c-bd04-16fc2c65847a,2668.8,252.2,90.8,0.05638,53411.0,7718.0,5,0,2
8d805480-b1b0-49ae-963b-3c02df5d50f3,1742.5,168.75,91.5,0.05645,35478.0,1324.0,4,4,1
8d8fffad-8eec-4253-aff4-80a64f8461ac,200.0,23.666666666666668,11.0,0.05926666666666667,3960.0,3715.0,3,3,1
8da26a25-4eb5-4c9b-b486-e05e05ed7b37,4608.0,579.5,272.0,0.0596,91628.0,9053.0,2,7,0
8da9b345-9c87-4f48-be15-f6532dbbb1e7,2857.3333333333335,273.0,142.33333333333334,0.05676666666666667,57637.0,6137.0,6,2,2
8daf976e-b7e3-4c77-91aa-eeb9daadc463,1553.4,141.0,110.0,0.05848,30852.0,9758.0,5,1,1
8dc88f22-7238-4e68-8133-206906518ffc,2053.0,214.0,110.5,0.057775,41139.0,6458.0,4,4,2
8de288ab-4370-4665-8ba0-b635d72158d7,1270.0,132.33333333333334,77.16666666666667,0.05726666666666667,25833.0,6858.0,6,3,1
8df1193d-c7bb-4a4c-bfb7-69f42f12421b,941.0,96.33333333333333,20.333333333333332,0.05436666666666667,19448.0,6309.0,3,5,1
8df1dcd9-3ab7-4128-aa17-12ae00d97b4a,3038.6,270.4,126.6,0.057319999999999996,59929.0,8752.0,5,4,2
8dff6054-43c4-4939-ad93-c5365f915e6f,1393.0,76.0,64.0,0.0545,28104.0,182.0,1,4,1
8e087841-6bac-42c3-9ee8-dc74d78bbd64,4758.0,568.3333333333334,216.66666666666666,0.0579,95740.0,4105.0,3,10,0
8e262aa1-2c8c-48d6-baf0-1365261cfb11,664.0,94.0,39.0,0.0637,12516.0,4528.0,1,6,1
8e2b07a0-a93c-45b3-97f4-6e0f1e3313a8,3572.0,450.5,218.0,0.05905,71812.0,7528.0,4,8,0
8e2e2631-cd75-48bf-b804-532c122ecfa3,863.3333333333334,98.0,27.666666666666668,0.05773333333333333,17130.0,7131.0,3,2,1
8e5762da-b9d2-4147-9ecc-96f87745f448,4585.0,475.0,260.5,0.0583,91232.0,6196.0,2,2,0
8e6113b9-6aa5-4d80-b6b0-0df8d954f1fb,3065.5,372.0,98.0,0.059149999999999994,59766.0,7825.0,2,1,2
8e6d174a-02e5-41a5-93c8-84c5186036f1,3691.25,313.5,270.75,0.0574,74477.0,4403.0,4,4,0
8e712605-23a7-4b5f-99ae-0e801ffe7025,1050.0,57.0,14.0,0.0526,21311.0,7160.0,1,12,3
8e773dd6-2d02-4d36-8c0e-e95282c4caba,66.0,5.833333333333333,4.0,0.05588333333333334,1364.0,6013.0,6,4,1
8e7a7c32-fa39-4af6-afa7-de52a1a8791d,995.3333333333334,91.66666666666667,56.666666666666664,0.05446666666666666,21002.0,9225.0,3,4,1
8e896e10-6220-4ede-a224-ccfb3a9cc016,732.1666666666666,57.833333333333336,33.5,0.055733333333333336,14773.0,7041.0,6,1,1
8e89f4c5-fc97-4e9f-9668-e8b77bd9d1b1,2475.3333333333335,251.16666666666666,179.16666666666666,0.05915,49117.0,1029.0,6,14,3
8e8cf8f2-e2d4-48e2-8cee-59cfed110b0b,1493.0,172.2,63.0,0.057199999999999994,30202.0,5721.0,5,7,3
8e8e855c-8660-4058-a77d-883cf51febd8,3977.5714285714284,433.7142857142857,224.85714285714286,0.05841428571428571,79365.0,4687.0,7,1,0
8e917ea9-bfa9-4d7c-b4dc-88de3bbe12eb,2992.8,320.2,125.2,0.05706,60242.0,6509.0,5,0,2
8eb46407-5291-45a1-9a61-f133342c4426,1132.2857142857142,108.57142857142857,73.85714285714286,0.05865714285714286,22412.0,1187.0,7,9,3
8ed8c5c2-3d71-4d88-8fab-0b93a9970072,1605.5,142.25,87.5,0.0567,32366.0,4280.0,4,4,1
8edbc5a5-d996-428b-bd70-097a51fb49c9,3791.25,372.0,165.25,0.057825,74846.0,5930.0,4,0,2
8eed74b7-bae3-44ff-bbee-4bf72a98defb,4121.0,384.0,250.0,0.05795,82051.0,3888.0,4,0,0
8ef73ba8-5f3d-42da-94a4-3f0562143b5b,4518.8,506.4,190.2,0.05782,90192.0,6300.0,5,0,0
8ef8760d-93f4-463a-83b5-3a3aa1e14452,3172.0,355.5,102.0,0.057800000000000004,62770.0,1198.0,2,5,2
8efcfb36-87dc-4a4b-b632-877959479f61,739.4285714285714,82.28571428571429,40.857142857142854,0.05791428571428571,14890.0,7475.0,7,8,1
8f03b282-5a9f-4608-9d8f-221a0184d04d,229.5,21.666666666666668,15.333333333333334,0.058750000000000004,4536.0,1763.0,6,1,1
8f0f0d71-c805-43d9-9972-742b2e5f28be,1190.8,88.2,72.2,0.05664,23854.0,9307.0,5,8,3
8f18e1c7-9bde-4469-80ae-6b8ad069f607,1598.75,184.75,86.5,0.0582,32132.0,5519.0,4,3,1
8f2b71f2-7d67-4cd8-a99a-a08fbe8b9cae,4096.0,241.5,110.5,0.05445,81639.0,7022.0,2,1,2
8f565b27-fc6f-46d0-8fab-8dcfe056f68e,529.5,61.0,39.5,0.0583875,10782.0,2367.0,4,0,1
8f5da4f0-3cb9-46f4-a470-e94378ebbc18,1106.3333333333333,128.33333333333334,44.833333333333336,0.0584,21902.0,6254.0,6,0,1
8f7a008f-2460-4aa0-89ed-3f7e5d45bc5e,398.22222222222223,42.77777777777778,21.555555555555557,0.05739999999999999,8004.0,1057.0,9,7,1
8f7c663c-f689-44a9-8171-baf218f0edae,4017.0,406.0,100.0,0.0564,80198.0,2213.0,1,13,0
8f811174-6971-4ca9-a08b-d9456e956b31,523.6,51.2,24.8,0.05578999999999999,10789.0,5177.0,5,0,1
8fa34d26-2ec1-4de3-9e11-0040fb2d0ec9,4202.5,364.3333333333333,221.66666666666666,0.05723333333333333,83648.0,1047.0,6,5,0
8fbdc5dc-05d5-47e1-a0b9-f9ab4c2ab927,1485.5,131.5,113.0,0.0579,29862.0,9147.0,2,4,1
8fdc99b6-7c6a-452b-8b81-0c443ac5d9c3,2445.0,259.0,113.25,0.056874999999999995,49540.0,4622.0,4,0,2
8ff0cb9d-3d95-4f74-97cd-ff6bd9b28634,2151.75,242.5,107.0,0.058675000000000005,42616.0,5923.0,4,0,2
8ffb44b5-c297-4014-aa0b-d4e4f113e4f9,619.8,69.8,40.2,0.05926,12314.0,2185.0,5,6,1
90121956-e595-432c-a9e0-618f46511e09,42.0,3.6666666666666665,1.6666666666666667,0.05793333333333334,786.0,9360.0,3,2,1
9026be30-67b5-4a21-aad0-4fe31e81c37c,4973.5,555.5,82.0,0.05655,99182.0,444.0,2,1,0
90275cca-279f-438f-8e04-0b6ebb3ccc3a,278.6666666666667,24.5,14.833333333333334,0.05805,5478.0,1810.0,6,0,1
